Date,Category,Likes,Shares,Reposts,Comments
2015-05-26,Music,5756,501,109,7644
2015-05-26,Family,8660,209,180,1614
2015-05-26,Fitness,3083,689,96,7366
2015-05-26,Fashion,2380,238,117,8095
2015-05-26,Travel,6449,748,86,2412
2015-05-26,Family,2637,777,45,5457
2015-05-26,Music,2607,823,1,8023
2015-05-26,Culture,6521,778,22,2146
2015-05-26,Travel,1011,357,160,3258
2015-05-26,Food,3283,271,194,6755
2015-05-26,Health,7851,725,117,7346
2015-05-26,Music,7159,0,190,8261
2015-05-26,Travel,7241,962,116,1527
2015-05-26,Food,152,934,28,5940
2015-05-26,Music,4879,493,71,3967
2015-05-26,Culture,5394,380,154,4211
2015-05-26,Family,7440,263,157,3895
2015-05-26,Fitness,941,681,31,4463
2015-05-26,Music,5228,786,148,4936
2015-05-26,Fashion,5162,318,121,6395
2015-05-26,Food,327,350,109,1653
2015-05-26,Family,9199,864,36,6865
2015-05-26,Music,6862,831,5,6178
2015-05-26,Fashion,1207,712,154,7981
2015-05-26,Fitness,6958,639,186,4712
2015-05-27,Fashion,6055,28,197,3492
2015-05-27,Fitness,9176,576,29,6812
2015-05-27,Health,5092,420,91,3842
2015-05-27,Food,8438,433,192,6682
2015-05-27,Food,8275,702,129,3292
2015-05-27,Music,8185,432,151,5607
2015-05-27,Culture,3119,735,126,5823
2015-05-27,Music,1833,943,114,329
2015-05-27,Travel,5636,977,118,3451
2015-05-27,Music,4329,438,150,5231
2015-05-27,Fitness,4717,20,41,9933
2015-05-27,Family,6041,501,23,9524
2015-05-27,Fashion,1032,970,155,24
2015-05-27,Health,5520,967,29,9456
2015-05-27,Fashion,8200,593,44,2174
2015-05-27,Culture,2486,621,99,5051
2015-05-27,Fashion,7038,158,49,8541
2015-05-27,Culture,1689,666,73,9376
2015-05-27,Family,1728,733,112,701
2015-05-27,Food,9196,194,112,3986
2015-05-27,Fashion,336,176,24,1080
2015-05-27,Food,2090,357,40,9170
2015-05-27,Food,6672,753,104,8515
2015-05-27,Fashion,7775,887,4,4683
2015-05-27,Family,9336,159,187,2947
2015-05-27,Family,948,638,193,9804
2015-05-27,Health,1448,292,71,5519
2015-05-27,Family,4403,154,166,6231
2015-05-28,Culture,8788,20,160,2489
2015-05-28,Music,9255,45,8,2888
2015-05-28,Health,794,761,74,8015
2015-05-28,Family,1183,640,104,5798
2015-05-28,Music,5744,573,156,5419
2015-05-28,Fitness,3217,748,10,9143
2015-05-28,Health,3554,862,152,5552
2015-05-28,Music,6013,788,98,9769
2015-05-28,Health,9191,680,74,1417
2015-05-28,Culture,7789,380,42,9419
2015-05-28,Travel,966,619,108,6149
2015-05-28,Travel,7711,598,177,2407
2015-05-28,Music,6591,570,39,5742
2015-05-28,Family,5407,869,105,1940
2015-05-28,Family,3861,732,13,4491
2015-05-28,Food,4041,139,119,6813
2015-05-28,Culture,6726,115,144,7994
2015-05-28,Music,3012,314,126,9085
2015-05-28,Travel,1034,9,196,4363
2015-05-28,Food,5745,794,71,2298
2015-05-28,Music,2053,124,120,4642
2015-05-28,Fitness,5525,973,168,8103
2015-05-28,Food,9034,769,174,1063
2015-05-28,Fashion,3802,655,188,2728
2015-05-28,Fashion,1175,53,96,2887
2015-05-28,Travel,9864,315,140,6791
2015-05-28,Fitness,7567,304,166,3446
2015-05-29,Culture,1095,424,46,7739
2015-05-29,Family,2188,876,65,2011
2015-05-29,Food,5240,260,129,6791
2015-05-29,Food,3178,205,135,9007
2015-05-29,Culture,9089,211,93,8752
2015-05-29,Travel,6544,762,159,4481
2015-05-29,Culture,2946,29,81,8694
2015-05-29,Health,8969,423,147,5769
2015-05-29,Health,7149,548,3,3502
2015-05-29,Fashion,5841,406,75,9382
2015-05-29,Family,3908,568,83,1520
2015-05-29,Food,1895,874,133,1895
2015-05-29,Fashion,5610,719,52,5443
2015-05-29,Food,2764,706,138,2777
2015-05-29,Food,4147,724,69,8831
2015-05-29,Food,1483,487,29,7869
2015-05-29,Food,6643,752,123,4631
2015-05-29,Health,8765,559,54,3348
2015-05-29,Music,2691,901,63,1380
2015-05-29,Food,9754,812,10,2818
2015-05-29,Music,3931,907,195,2486
2015-05-29,Food,7644,755,120,3169
2015-05-29,Family,9042,288,62,2351
2015-05-29,Fitness,6680,337,194,6218
2015-05-29,Fitness,7011,51,125,7050
2015-05-29,Music,3998,119,125,2397
2015-05-29,Family,8824,249,44,6286
2015-05-30,Fashion,3924,297,79,2063
2015-05-30,Fashion,3481,203,68,8760
2015-05-30,Music,2930,399,107,828
2015-05-30,Food,6254,758,185,9913
2015-05-30,Travel,1261,920,161,271
2015-05-30,Travel,2335,855,12,2065
2015-05-30,Travel,2048,229,193,5171
2015-05-30,Family,94,742,81,5710
2015-05-30,Culture,9183,232,113,3212
2015-05-30,Food,5745,499,39,5871
2015-05-30,Travel,3205,925,108,4179
2015-05-30,Food,8318,154,91,2720
2015-05-30,Fashion,3491,907,153,7732
2015-05-30,Fashion,5806,530,46,5393
2015-05-30,Fashion,5935,698,172,8682
2015-05-30,Family,4506,278,195,1034
2015-05-30,Fitness,7216,550,162,4636
2015-05-30,Family,3585,70,41,2589
2015-05-30,Fitness,4028,658,176,7786
2015-05-30,Family,1181,835,184,6316
2015-05-30,Family,7632,516,49,3626
2015-05-30,Fitness,3724,15,106,6842
2015-05-30,Food,2342,999,175,4402
2015-05-30,Fitness,6931,777,190,4560
2015-05-30,Health,8213,766,70,8743
2015-05-30,Food,5794,593,126,7131
2015-05-30,Health,4064,63,120,6579
2015-05-30,Fashion,3999,452,142,5438
2015-05-31,Fashion,7791,40,71,2687
2015-05-31,Health,2735,926,56,4561
2015-05-31,Culture,2398,407,98,7748
2015-05-31,Music,2102,876,101,6866
2015-05-31,Culture,1283,217,32,3396
2015-05-31,Health,4008,288,24,1105
2015-05-31,Family,6935,992,112,5811
2015-05-31,Culture,2714,304,97,4854
2015-05-31,Music,6790,816,70,9707
2015-05-31,Food,2708,596,77,9298
2015-05-31,Fashion,661,388,180,6779
2015-05-31,Family,7053,844,173,864
2015-05-31,Fashion,2768,504,57,8645
2015-05-31,Food,6841,72,33,505
2015-05-31,Travel,9100,824,191,9010
2015-05-31,Music,4101,39,184,6763
2015-05-31,Food,5234,548,127,2809
2015-05-31,Family,8343,495,163,3254
2015-05-31,Fashion,2208,511,47,5573
2015-05-31,Health,1670,337,138,6508
2015-05-31,Fashion,141,786,123,3830
2015-05-31,Health,8534,933,32,9664
2015-05-31,Fitness,1061,487,96,2938
2015-05-31,Music,838,72,67,8959
2015-05-31,Health,771,912,23,2955
2015-05-31,Travel,1209,60,197,7828
2015-05-31,Health,7486,912,3,8411
2015-06-01,Culture,1315,880,198,2565
2015-06-01,Culture,3777,876,74,839
2015-06-01,Health,7994,173,41,1112
2015-06-01,Culture,1951,348,128,807
2015-06-01,Travel,8262,746,182,9362
2015-06-01,Food,688,852,92,8680
2015-06-01,Food,6609,882,32,4914
2015-06-01,Fashion,7770,394,40,3372
2015-06-01,Culture,8361,646,40,2558
2015-06-01,Fashion,1518,325,99,6082
2015-06-01,Culture,3291,484,20,6381
2015-06-01,Culture,2456,411,17,4434
2015-06-01,Health,9402,36,82,7870
2015-06-01,Travel,1588,396,179,4447
2015-06-01,Fitness,3459,959,142,8017
2015-06-01,Health,9518,837,85,7101
2015-06-01,Fashion,500,55,106,9620
2015-06-01,Family,8022,785,82,4722
2015-06-01,Health,7077,504,93,9826
2015-06-01,Fashion,3937,869,6,7462
2015-06-01,Fashion,1402,345,38,2461
2015-06-01,Travel,9145,408,37,4709
2015-06-01,Fashion,2993,417,190,4212
2015-06-01,Travel,6222,899,151,7203
2015-06-01,Fashion,7152,560,169,4979
2015-06-01,Family,4416,679,18,6460
2015-06-01,Food,497,303,19,6728
2015-06-01,Fashion,3974,428,107,7917
2015-06-02,Fashion,3645,696,131,6029
2015-06-02,Fashion,1722,535,5,2640
2015-06-02,Family,7012,264,31,5623
2015-06-02,Food,8460,283,163,7255
2015-06-02,Fashion,8484,831,196,9675
2015-06-02,Culture,491,613,110,1088
2015-06-02,Culture,6399,570,108,6345
2015-06-02,Food,7338,136,71,3460
2015-06-02,Fashion,5923,70,178,7972
2015-06-02,Health,8081,573,141,1894
2015-06-02,Family,3023,633,138,6905
2015-06-02,Culture,8517,141,129,6174
2015-06-02,Fitness,6846,848,78,2275
2015-06-02,Family,1630,314,83,113
2015-06-02,Travel,6219,800,24,1195
2015-06-02,Music,2813,181,125,7330
2015-06-02,Fashion,7759,310,125,9085
2015-06-02,Culture,247,316,139,2757
2015-06-02,Culture,9062,602,67,9301
2015-06-02,Food,3072,326,144,570
2015-06-02,Health,2298,680,171,1008
2015-06-02,Food,1222,357,172,5847
2015-06-02,Health,9572,805,117,1673
2015-06-02,Health,7222,281,192,5325
2015-06-02,Travel,9160,752,97,611
2015-06-02,Fashion,348,801,4,1820
2015-06-02,Fashion,3860,821,127,9386
2015-06-03,Food,8673,366,45,385
2015-06-03,Food,8887,237,78,4077
2015-06-03,Fitness,4019,852,0,8017
2015-06-03,Culture,2267,233,165,9437
2015-06-03,Music,518,516,67,8031
2015-06-03,Health,6551,851,159,9165
2015-06-03,Food,1330,532,182,8337
2015-06-03,Fitness,4635,658,49,1648
2015-06-03,Culture,1460,575,173,4150
2015-06-03,Culture,2887,973,139,5689
2015-06-03,Culture,5059,86,165,5721
2015-06-03,Family,8069,336,126,2933
2015-06-03,Travel,4189,162,43,4900
2015-06-03,Food,1128,815,88,711
2015-06-03,Travel,4142,131,168,3140
2015-06-03,Food,6736,588,109,6892
2015-06-03,Music,3945,153,58,6664
2015-06-03,Culture,2867,49,2,9574
2015-06-03,Food,6253,881,168,801
2015-06-03,Culture,3354,844,178,5337
2015-06-03,Fitness,6783,539,121,2449
2015-06-03,Fashion,1982,631,69,2897
2015-06-03,Health,2842,980,189,6436
2015-06-03,Music,3773,945,15,2690
2015-06-03,Food,3106,32,17,631
2015-06-03,Fashion,5863,426,126,394
2015-06-03,Culture,6299,134,35,6474
2015-06-04,Family,2164,735,122,1102
2015-06-04,Music,7236,996,170,9422
2015-06-04,Family,707,920,14,2136
2015-06-04,Family,5348,372,152,9020
2015-06-04,Culture,896,528,78,3501
2015-06-04,Fitness,3418,488,198,3949
2015-06-04,Travel,2857,762,164,7472
2015-06-04,Fashion,1185,356,186,5584
2015-06-04,Health,2473,111,104,2777
2015-06-04,Health,7754,776,75,5252
2015-06-04,Food,6066,970,189,5347
2015-06-04,Family,2205,304,113,5924
2015-06-04,Family,5614,713,196,9715
2015-06-04,Culture,1897,883,5,49
2015-06-04,Family,6313,733,141,1172
2015-06-04,Fashion,9171,555,174,8658
2015-06-04,Health,9471,510,108,6036
2015-06-04,Travel,6167,480,128,3134
2015-06-04,Fitness,1326,76,54,9383
2015-06-04,Fashion,7741,806,58,7969
2015-06-04,Food,1991,812,75,2974
2015-06-04,Family,8719,957,89,494
2015-06-04,Health,37,963,174,4059
2015-06-04,Family,5071,180,199,5227
2015-06-04,Fitness,9797,61,101,3027
2015-06-04,Music,358,526,163,118
2015-06-04,Health,4524,384,148,1060
2015-06-04,Fashion,1629,380,140,893
2015-06-05,Health,8518,315,8,3283
2015-06-05,Health,2054,342,167,7996
2015-06-05,Food,1794,473,66,8354
2015-06-05,Fashion,4177,157,63,6135
2015-06-05,Fitness,577,77,197,7083
2015-06-05,Health,4532,960,198,3725
2015-06-05,Culture,2427,746,182,6464
2015-06-05,Music,5848,973,75,4934
2015-06-05,Fashion,675,285,165,1480
2015-06-05,Food,643,952,168,3711
2015-06-05,Family,6611,858,0,4674
2015-06-05,Culture,3847,132,8,2444
2015-06-05,Travel,9413,509,87,1218
2015-06-05,Music,4163,73,108,5188
2015-06-05,Travel,5452,665,51,3499
2015-06-05,Health,7236,121,56,9252
2015-06-05,Food,2655,999,16,6062
2015-06-05,Fitness,3450,853,96,1887
2015-06-05,Food,202,973,107,576
2015-06-05,Health,9487,935,23,6220
2015-06-05,Travel,6526,581,3,2084
2015-06-05,Health,2196,117,122,3117
2015-06-05,Family,4719,807,104,7667
2015-06-05,Music,9002,460,40,1025
2015-06-05,Family,4566,700,57,2608
2015-06-05,Travel,763,832,79,6106
2015-06-05,Food,5182,403,12,8497
2015-06-06,Fashion,262,740,121,3922
2015-06-06,Travel,3045,267,43,5051
2015-06-06,Food,9268,902,0,3308
2015-06-06,Fitness,9851,763,36,8633
2015-06-06,Health,2764,221,59,4694
2015-06-06,Fashion,6211,843,116,8614
2015-06-06,Travel,2433,328,126,4375
2015-06-06,Fashion,1353,354,166,8761
2015-06-06,Music,8784,639,195,7015
2015-06-06,Music,3711,734,187,6780
2015-06-06,Culture,1761,838,32,2670
2015-06-06,Fitness,4738,453,117,5725
2015-06-06,Family,1515,402,8,4232
2015-06-06,Fashion,2665,815,182,3270
2015-06-06,Fashion,7863,112,138,452
2015-06-06,Family,965,108,157,2928
2015-06-06,Music,6451,615,113,395
2015-06-06,Music,8963,636,86,548
2015-06-06,Fitness,1138,828,66,7656
2015-06-06,Food,7625,698,165,5117
2015-06-06,Fitness,1891,231,191,1281
2015-06-06,Fitness,9381,35,126,878
2015-06-06,Travel,5711,900,198,6066
2015-06-06,Music,3745,238,187,1120
2015-06-06,Food,3654,487,167,744
2015-06-06,Fitness,8118,169,48,108
2015-06-06,Fashion,5784,983,39,7251
2015-06-06,Fashion,3571,454,168,1257
2015-06-07,Family,6724,443,133,3926
2015-06-07,Food,471,956,136,2530
2015-06-07,Health,6396,93,122,3180
2015-06-07,Music,8778,81,135,3272
2015-06-07,Travel,6748,914,93,6651
2015-06-07,Fashion,780,644,63,4635
2015-06-07,Family,5718,921,18,7153
2015-06-07,Fashion,5372,534,164,3823
2015-06-07,Food,7156,301,82,478
2015-06-07,Culture,4784,864,118,3254
2015-06-07,Travel,9534,590,197,9364
2015-06-07,Culture,493,707,58,4411
2015-06-07,Fitness,6249,278,75,7863
2015-06-07,Music,9004,613,95,8764
2015-06-07,Music,2761,664,39,323
2015-06-07,Food,6180,981,163,158
2015-06-07,Fitness,6920,145,185,35
2015-06-07,Family,4750,862,190,1813
2015-06-07,Food,4015,629,116,2096
2015-06-07,Travel,34,222,23,1173
2015-06-07,Fitness,8909,9,191,1224
2015-06-07,Fitness,6213,370,190,5171
2015-06-07,Family,8256,311,70,9749
2015-06-07,Fashion,4866,38,52,5997
2015-06-07,Food,1893,226,139,7668
2015-06-07,Health,9426,841,142,3026
2015-06-07,Fashion,899,109,140,8741
2015-06-08,Travel,657,278,137,6468
2015-06-08,Family,4800,727,155,6628
2015-06-08,Fashion,860,574,155,7877
2015-06-08,Culture,3794,322,184,5671
2015-06-08,Fashion,9090,25,111,9482
2015-06-08,Music,9088,663,178,1936
2015-06-08,Travel,542,585,54,5673
2015-06-08,Fitness,1395,167,72,651
2015-06-08,Fashion,7674,509,122,6305
2015-06-08,Travel,6698,487,52,8478
2015-06-08,Health,7118,878,61,5413
2015-06-08,Travel,3809,394,42,6366
2015-06-08,Family,1340,594,71,3030
2015-06-08,Music,822,326,161,3399
2015-06-08,Health,5157,263,22,1704
2015-06-08,Fashion,8768,221,120,193
2015-06-08,Music,8741,64,156,2619
2015-06-08,Music,1059,80,193,6114
2015-06-08,Family,5604,684,86,4796
2015-06-08,Culture,9241,674,122,7519
2015-06-08,Travel,2146,868,166,1124
2015-06-08,Food,1343,80,5,7762
2015-06-08,Family,8962,966,66,1771
2015-06-08,Family,2287,258,113,4878
2015-06-08,Music,1733,596,64,7907
2015-06-08,Food,1391,570,38,5230
2015-06-08,Travel,6705,21,35,6863
2015-06-09,Fitness,346,162,94,4206
2015-06-09,Music,284,867,15,3823
2015-06-09,Travel,3722,989,128,1097
2015-06-09,Family,971,219,10,8602
2015-06-09,Fashion,5868,844,81,487
2015-06-09,Fashion,7811,601,107,1595
2015-06-09,Culture,5172,33,9,2673
2015-06-09,Food,7617,477,119,3189
2015-06-09,Fitness,3001,33,112,270
2015-06-09,Food,6312,744,197,1731
2015-06-09,Music,5804,4,114,7750
2015-06-09,Health,6611,138,54,7142
2015-06-09,Travel,7582,13,145,3889
2015-06-09,Health,5130,569,85,7267
2015-06-09,Fashion,786,317,19,2683
2015-06-09,Music,1991,206,84,2873
2015-06-09,Music,4723,766,159,483
2015-06-09,Music,2221,227,78,1865
2015-06-09,Travel,6178,805,176,2769
2015-06-09,Fitness,239,938,175,2203
2015-06-09,Fitness,1429,172,118,2620
2015-06-09,Travel,9842,343,2,5862
2015-06-09,Music,9499,851,19,6167
2015-06-09,Family,959,223,91,1708
2015-06-09,Food,375,549,185,6341
2015-06-09,Fitness,8903,139,138,5038
2015-06-09,Health,3504,86,150,2617
2015-06-09,Health,6321,620,140,1467
2015-06-10,Fashion,1233,249,156,9004
2015-06-10,Food,3373,890,18,4887
2015-06-10,Travel,6910,513,138,8136
2015-06-10,Food,4941,34,10,7261
2015-06-10,Fashion,31,802,157,846
2015-06-10,Travel,4303,927,22,5348
2015-06-10,Culture,7914,652,78,9012
2015-06-10,Family,55,830,0,7170
2015-06-10,Food,2321,463,176,8693
2015-06-10,Music,3983,123,172,3115
2015-06-10,Travel,340,520,6,4510
2015-06-10,Culture,6539,437,105,9049
2015-06-10,Fitness,3198,899,177,1163
2015-06-10,Culture,3936,414,10,5799
2015-06-10,Food,4222,364,6,3246
2015-06-10,Travel,2585,328,33,6553
2015-06-10,Health,5688,454,153,8749
2015-06-10,Family,1818,861,58,2215
2015-06-10,Food,5844,871,6,9797
2015-06-10,Culture,6236,328,117,4541
2015-06-10,Culture,5032,429,100,7670
2015-06-10,Health,1083,851,183,3757
2015-06-10,Family,2881,874,97,1351
2015-06-10,Music,7495,943,191,7955
2015-06-10,Travel,6057,332,172,9048
2015-06-10,Fitness,4795,99,75,5112
2015-06-10,Family,6405,622,125,5394
2015-06-11,Health,4086,895,35,5018
2015-06-11,Travel,9523,194,10,9831
2015-06-11,Fashion,6609,421,26,3803
2015-06-11,Fitness,8485,648,95,7892
2015-06-11,Family,876,526,84,9663
2015-06-11,Fitness,1954,843,161,895
2015-06-11,Fashion,2521,41,106,6237
2015-06-11,Fashion,3689,867,109,5948
2015-06-11,Health,1901,531,9,8782
2015-06-11,Culture,1556,479,166,8991
2015-06-11,Family,424,126,114,3299
2015-06-11,Music,159,35,123,3600
2015-06-11,Fashion,7083,444,169,116
2015-06-11,Culture,2748,462,13,5356
2015-06-11,Food,7684,258,73,3096
2015-06-11,Travel,7921,946,70,6265
2015-06-11,Music,6766,86,72,4342
2015-06-11,Fitness,2007,468,71,6757
2015-06-11,Health,5892,815,87,986
2015-06-11,Travel,5434,545,26,19
2015-06-11,Travel,1048,103,98,7758
2015-06-11,Music,9309,450,74,5025
2015-06-11,Music,3480,812,145,2867
2015-06-11,Family,6152,818,172,9654
2015-06-11,Family,9546,182,113,13
2015-06-11,Family,7772,414,161,3279
2015-06-11,Culture,5125,742,196,7632
2015-06-12,Music,9669,516,31,145
2015-06-12,Family,4044,756,111,4998
2015-06-12,Health,3982,397,99,2796
2015-06-12,Travel,939,796,25,6105
2015-06-12,Music,4730,284,181,6225
2015-06-12,Fitness,4912,399,0,2061
2015-06-12,Fitness,8851,977,108,7361
2015-06-12,Fashion,3372,746,191,4850
2015-06-12,Fashion,6517,84,13,3120
2015-06-12,Music,1878,150,197,7942
2015-06-12,Culture,536,964,193,2196
2015-06-12,Family,8846,491,40,5849
2015-06-12,Fitness,8592,726,196,7694
2015-06-12,Health,6491,757,123,9565
2015-06-12,Culture,7630,987,148,7456
2015-06-12,Travel,1321,171,87,9430
2015-06-12,Travel,9093,435,110,8656
2015-06-12,Fashion,4135,166,121,169
2015-06-12,Travel,2353,257,89,9065
2015-06-12,Fashion,6331,415,51,3168
2015-06-12,Music,3532,440,90,5460
2015-06-12,Fitness,7685,966,162,9007
2015-06-12,Fashion,6208,834,15,4901
2015-06-12,Culture,6672,65,29,2246
2015-06-12,Family,5214,638,149,4919
2015-06-12,Fitness,5054,619,97,2763
2015-06-12,Fashion,4581,792,31,2978
2015-06-12,Health,9723,28,152,1696
2015-06-13,Culture,5259,501,97,9615
2015-06-13,Culture,8714,792,128,6874
2015-06-13,Travel,5463,214,179,2341
2015-06-13,Health,4687,345,159,3701
2015-06-13,Music,1963,563,198,6174
2015-06-13,Music,6748,987,98,3658
2015-06-13,Travel,9728,585,64,522
2015-06-13,Music,7365,663,58,3409
2015-06-13,Family,4458,450,54,3714
2015-06-13,Family,7328,58,32,595
2015-06-13,Family,120,37,172,4855
2015-06-13,Culture,13,328,93,9395
2015-06-13,Food,5127,504,109,4758
2015-06-13,Travel,4534,669,184,9464
2015-06-13,Culture,7087,962,157,3166
2015-06-13,Music,8793,945,195,4690
2015-06-13,Health,9145,640,70,4919
2015-06-13,Music,541,608,143,8038
2015-06-13,Fitness,737,480,22,5299
2015-06-13,Health,2688,107,198,2981
2015-06-13,Fashion,1626,660,188,7450
2015-06-13,Fitness,427,761,144,1246
2015-06-13,Fitness,6380,371,19,7114
2015-06-13,Health,5886,612,140,6281
2015-06-13,Food,3507,874,100,3871
2015-06-13,Fitness,6301,502,39,9233
2015-06-13,Fitness,6685,547,150,8091
2015-06-14,Food,6849,581,193,530
2015-06-14,Travel,1150,23,100,6716
2015-06-14,Fashion,1984,554,115,5407
2015-06-14,Travel,2570,972,74,2871
2015-06-14,Fitness,2209,629,31,8490
2015-06-14,Culture,4045,6,84,6098
2015-06-14,Travel,3628,144,46,9017
2015-06-14,Fitness,1865,82,129,5226
2015-06-14,Family,3131,126,126,1613
2015-06-14,Food,4684,891,38,2092
2015-06-14,Culture,2502,813,37,3406
2015-06-14,Family,6343,599,129,6991
2015-06-14,Fashion,4249,497,181,7834
2015-06-14,Fitness,381,224,1,2932
2015-06-14,Food,5943,731,170,1279
2015-06-14,Culture,9681,618,41,3430
2015-06-14,Fashion,8380,315,22,6748
2015-06-14,Fitness,2379,449,194,4173
2015-06-14,Family,8197,924,101,5117
2015-06-14,Health,3010,775,97,7504
2015-06-14,Family,8526,477,75,6543
2015-06-14,Fitness,356,518,175,7140
2015-06-14,Health,3335,565,85,9276
2015-06-14,Health,1755,6,128,1894
2015-06-14,Family,1753,948,62,9306
2015-06-14,Health,7577,245,132,8840
2015-06-14,Travel,1681,914,71,1530
2015-06-14,Family,2220,311,193,6569
2015-06-15,Fashion,9967,42,23,4907
2015-06-15,Fashion,8122,287,167,2343
2015-06-15,Fashion,3166,573,98,3173
2015-06-15,Travel,7980,583,64,5176
2015-06-15,Food,4995,499,140,8464
2015-06-15,Food,5147,606,163,4207
2015-06-15,Food,4800,47,24,6297
2015-06-15,Music,9031,463,173,2898
2015-06-15,Health,1731,909,49,647
2015-06-15,Culture,6077,932,127,8437
2015-06-15,Food,5781,423,182,2239
2015-06-15,Travel,8742,491,58,6002
2015-06-15,Fashion,2009,485,67,9880
2015-06-15,Culture,3091,620,166,3619
2015-06-15,Fitness,4242,485,35,430
2015-06-15,Music,80,597,115,4767
2015-06-15,Fitness,7162,687,135,7381
2015-06-15,Fitness,6684,561,107,6888
2015-06-15,Music,3904,734,74,327
2015-06-15,Fashion,5514,19,62,6997
